37.640073,-118.94967
37.7991188,-121.2227543
36.678436,-121.796428
37.48173269999999,-119.9658838
38.0220492,-122.1366973
38.5712502,-121.3017144
33.992345,-118.203832
37.4528628,-122.1785575
37.3030057,-120.4854704
37.897812,-122.52799
37.596048,-122.3917909
33.6107727,-117.6314051
37.6888903,-120.9717074
34.144769,-117.9867239
34.0736633,-117.6930871
38.46056799999999,-123.011409
34.0113571,-118.1139721
36.5974991,-121.8867135
34.2846866,-118.8885562
37.849099,-122.108345
33.89697,-117.2477621
37.1155699,-121.6406816
35.3800562,-120.8573554
41.31977029999999,-122.3020695
37.4031513,-122.0973353
33.5745428,-117.201584
33.5750847,-117.2013654
38.301044,-122.2857606
38.2674904,-122.2767049
34.8362987,-114.6126524
34.1808736,-118.9516915
34.1674451,-118.3803567
33.9087169,-118.0721722
38.06121,-122.5286807
37.3334195,-119.6389262
37.8106738,-122.3023189
37.8115708,-122.2854256
37.75832880000001,-122.162373
33.2211188,-117.3447764
33.256497,-117.2920899
33.195719,-117.2861902
33.2497719,-117.3091005
33.2166718,-117.3048127
34.4479285,-119.2429221
33.7848294,-117.8935314
36.610211,-119.3227813
39.5102578,-121.5697169
34.1701738,-119.1626026
37.5985483,-122.4995925
34.2646533,-118.4390678
33.3650689,-117.0717365
33.7287549,-116.382545
33.8182176,-116.5238286
34.5689442,-118.0316912
34.6036659,-118.182041
37.44158540000001,-122.1166089
34.2151082,-118.4543378
33.8963206,-118.1653671
34.1688766,-118.1495294
37.46673730000001,-121.1419541
33.8226026,-117.2191453
38.2429345,-122.6317334
38.2349535,-122.6214951
33.9909681,-118.0899955
37.83065029999999,-122.2287981
38.725926,-120.8346794
37.6778575,-121.8999611
37.69028309999999,-121.9146927
34.2646533,-118.4390678
34.0367099,-117.758126
34.0900869,-117.7424914
36.0802919,-119.050857
32.95475820000001,-117.0461891
39.9364868,-120.9139316
38.5712502,-121.3017144
34.1129182,-117.5679012
33.6097743,-117.6161438
40.160955,-122.2250852
40.5953345,-122.3952609
37.4655433,-122.2341626
34.1578249,-117.4218771
34.102419,-117.3747019
37.933754,-122.338336
35.6285466,-117.6649046
38.1687361,-121.6878201
37.7422656,-121.1374062
37.7360213,-120.9389679
33.9727537,-117.3549271
33.9287556,-117.4402862
34.0016057,-117.473873
38.7901872,-121.2433991
38.7348058,-121.2537723
38.5826228,-121.4654039
38.6301117,-121.4569139
38.64856,-121.451711
38.527414,-121.417621
38.669016,-121.52579
38.609793,-121.444467
38.5447748,-121.408189
38.5500434,-121.4599012
38.6332674,-121.5116648
38.52171999999999,-121.413108
38.517303,-121.433986
38.611858,-121.525216
38.6746777,-121.5030382
38.513673,-121.516542
36.69785359999999,-121.612341
34.150008,-117.316463
34.127569,-117.23374
37.5116669,-122.2555354
33.444016,-117.58323
32.8182163,-117.1101429
32.9480454,-117.2370352
32.796177,-117.2245362
32.7545327,-117.0497566
32.698301,-117.129513
32.9608531,-117.1107805
32.7408967,-117.1839805
32.7559368,-117.2353181
32.8041509,-117.1982582
32.6878824,-117.0497899
34.1046004,-117.8114657
37.7229128,-122.4447991
37.710956,-122.427102
,
37.7510693,-122.406061
37.7698921,-122.4216118
37.26729460000001,-121.8066593
37.3358835,-121.8015693
37.3514114,-121.8439205
37.3564135,-121.8591604
37.3466087,-121.8713702
37.3081511,-121.8367984
37.7212045,-122.1652497
37.6960341,-122.1154071
37.677977,-122.1397471
35.2891031,-120.6635723
33.1448238,-117.1432114
37.5691972,-122.3036542
33.7539797,-118.2909014
38.0205898,-122.5248705
37.7644105,-121.9540139
36.7075837,-119.5477338
33.7260294,-117.9099205
34.414201,-119.6869372
34.4131522,-118.4997555
36.9533691,-122.0527881
36.9690189,-122.0205906
34.920586,-120.424328
34.8982407,-120.4432925
34.9521208,-120.4334876
34.0199342,-118.4805977
34.3532836,-119.0599676
38.461352,-122.771384
32.8659438,-116.9747024
37.0508899,-122.0311637
38.4050416,-122.8218121
36.5657587,-119.6132131
35.4962016,-119.2704856
40.6810133,-122.3619303
34.2722256,-118.7127512
39.3376898,-120.3497574
36.429034,-121.322367
34.5998574,-120.1413841
38.3028304,-122.4775784
37.9825939,-120.3677234
33.9465681,-118.187806
38.932045,-119.96839
38.918302,-120.007833
34.1177119,-118.1664454
38.493291,-122.465153
38.009246,-121.309212
34.230784,-118.405368
34.2409426,-118.3963317
37.3851297,-122.0156829
35.1443456,-119.4651718
35.08079,-118.635479
35.1296549,-118.4553262
33.4994567,-117.1204231
35.54788500000001,-120.7066233
37.7550174,-121.4297889
39.3264845,-120.1726068
36.2076325,-119.3489732
34.1467609,-116.0394482
39.1618415,-123.2237532
37.58697739999999,-122.0282874
34.1029605,-117.6325993
38.340717,-121.9939674
38.11826900000001,-122.206339
33.2224185,-117.036813
33.9848366,-118.4721734
34.2839717,-119.179827
34.2676696,-119.244204
34.2854634,-119.3050651
36.3327664,-119.3025362
33.1526762,-117.225984
37.9168488,-122.0421382
35.5951121,-119.3562898
36.9136608,-121.770592
41.4358856,-122.3847186
34.064469,-117.947905
34.1575224,-118.7995845
33.76064849999999,-117.9854103
33.9726127,-118.0346484
39.4127001,-123.3411501
33.7735169,-118.2689407
38.5580119,-122.8064107
41.733331,-122.6437297
39.1372206,-121.6301354
34.0358575,-117.0915305
34.1236533,-116.417455
45.76877349999999,-118.5643877
44.6353147,-123.0893687
42.2018557,-122.712984
46.17903,-123.8517798
45.8117361,-118.4934666
44.840615,-122.878966
44.7795154,-117.8129923
45.5253044,-123.8901948
45.480529,-122.816304
45.5239491,-122.8370892
44.0477864,-121.2834381
45.8402387,-119.6903871
42.0627467,-124.2932018
43.5629655,-119.0820614
45.2584977,-122.7079694
45.8983182,-123.9599226
42.1642129,-123.6442313
42.3720473,-122.9111111
45.4140795,-122.5715903
46.1043278,-123.1971036
43.3689309,-124.2200567
45.5298519,-122.2956859
44.5581555,-123.2628889
43.7913575,-123.0631741
44.9194143,-123.2998785
45.2223145,-122.8383265
45.7415613,-119.1972963
45.4200468,-117.272063
45.296029,-122.338403
44.0261991,-123.0846565
44.07987019999999,-123.198301
44.0923249,-123.0815117
44.03799799999999,-123.150816
44.08513900000001,-123.1374104
44.0679744,-123.1377955
44.058051,-123.102258
43.982228,-124.103612
45.5284292,-123.1118948
42.4149116,-124.4203991
42.4387853,-123.0449713
42.4318,-123.32075
45.49695639999999,-122.4329635
45.525143,-122.463529
45.452751,-122.522042
44.2722985,-123.1673462
45.8380188,-119.2903183
45.5072658,-122.9021139
45.7113844,-121.5317622
45.18782789999999,-122.8048007
45.8960314,-119.4939216
42.3159298,-122.9685827
44.42122790000001,-118.9479094
44.226944,-123.208994
44.994882,-123.0182321
42.22439869999999,-121.7289308
45.3330511,-118.102868
44.98226529999999,-124.0034014
44.62762530000001,-121.1376929
45.2092339,-123.1799659
42.3190892,-122.8499122
45.9444492,-118.3962325
45.149106,-122.578599
44.8512528,-123.2187235
43.029698,-123.284559
43.0655587,-124.1457376
45.7189959,-123.8958869
45.2905253,-122.9767608
44.6411628,-124.0597812
44.0245312,-116.9727892
45.3711269,-122.603302
45.6720477,-118.8119601
44.538746,-123.352298
42.7499636,-124.5024508
45.5591363,-122.6095603
45.52323029999999,-122.6637361
45.4957534,-122.5582816
45.4736146,-122.7231685
45.5418578,-122.5803473
45.4467901,-122.7257
45.6023846,-122.7601817
45.5124137,-122.6457875
44.30433670000001,-120.8361008
46.0916755,-122.942116
44.2763717,-121.1840289
43.6947185,-124.1212228
43.2294182,-123.369353
44.9464936,-123.0386711
45.3986976,-122.2597353
45.7577057,-122.8770933
45.9935095,-123.9177861
45.09967349999999,-123.3889391
44.7202934,-123.9198039
44.998733,-122.792306
44.2934274,-121.5769446
44.0528278,-123.0072038
45.8549307,-122.8147872
44.39837869999999,-122.7218737
42.2441789,-122.788795
45.60451820000001,-121.1889526
45.4251662,-122.7670533
44.6255284,-123.9393069
45.385964,-122.763788
44.0488489,-123.3515281
44.417407,-124.0643666
45.3937146,-122.6425269
45.364721,-122.6414864
42.4300382,-122.845528
45.081927,-123.482282
45.2991512,-122.7592984
43.114933,-123.411402
45.1401759,-122.863489
46.9673768,-123.7906958
47.64828929999999,-117.5877343
48.5036988,-122.6095537
48.1665827,-122.1505001
47.331835,-122.216558
47.24674659999999,-122.2105986
47.25012359999999,-122.1122194
47.638247,-122.549086
45.7812436,-122.5273098
47.62555260000001,-122.1507019
47.6193734,-122.1276838
47.6255966,-122.1494306
47.5567073,-122.1154244
48.747049,-122.4555925
45.7169518,-121.4703292
47.3118801,-122.005188
48.994725,-122.748403
47.1916904,-122.1654133
47.5784864,-122.6199654
47.56163919999999,-122.643334
47.7919262,-122.2667177
47.1602622,-122.0321293
47.4722636,-122.3391701
48.4678891,-122.3139573
0,0
47.6422386,-121.9138274
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
48.336308,-117.2948169
0,0
0,0
47.7212183,-121.9589076
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
48.0033404,-122.1943322
0,0
0,0
0,0
47.9559095,-124.3849826
0,0
0,0
0,0
0,0
0,0
0,0
0,0
46.981118,-123.9130516
0,0
46.149603,-122.897876
0,0
0,0
47.36988179999999,-122.2814034
47.3830853,-122.2421494
47.3864172,-122.1868375
48.6071093,-118.05613
0,0
0,0
45.8627559,-122.6609172
48.39647679999999,-122.4903901
0,0
0,0
0,0
47.6016965,-120.6543516
0,0
0,0
46.1326671,-122.9576261
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
47.2500927,-122.3042971
0,0
0,0
0,0
0,0
47.9017986,-122.2956763
0,0
0,0
0,0
0,0
0,0
0,0
48.7030492,-122.8993428
48.1114784,-123.4203755
0,0
0,0
47.51916199999999,-122.617244
48.1174762,-122.7537065
0,0
46.19953400000001,-119.776895
0,0
0,0
0,0
0,0
0,0
0,0
46.2830239,-119.2813303
0,0
0,0
0,0
47.480777,-122.3048107
0,0
47.5210418,-122.3699889
47.6209438,-122.3529775
0,0
47.6963561,-122.3726794
0,0
47.5647311,-122.3643633
47.56940300000001,-122.310141
47.591863,-122.3042194
0,0
0,0
0,0
47.5267019,-122.3232575
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
47.7139871,-117.3647519
0,0
47.67998499999999,-117.226509
0,0
47.2059,-122.225819
47.2996564,-122.404943
0,0
47.2689005,-122.5092221
0,0
0,0
46.4372549,-122.852118
0,0
0,0
0,0
0,0
45.9021999,-122.7410134
45.63565759999999,-122.50386
0,0
47.4002205,-122.4684537
46.0722812,-118.2876082
46.04561,-118.3597978
0,0
0,0
0,0
47.1083869,-122.0492834
0,0
0,0
0,0
0,0
46.5994204,-120.48815
